nct_id,source_overall_status,discontinued,study_first_submitted_date,submission_year,temporal_group,dataset_version,aact_snapshot_date,aact_snapshot_file,label_source_table,label_rule,temporal_source_field,cohort_source_artifact,cohort_source_sha256
NCT05927285,COMPLETED,0,2023-06-12,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT05928026,COMPLETED,0,2023-06-05,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT05928273,COMPLETED,0,2023-03-17,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT05943275,COMPLETED,0,2023-06-23,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT05947799,COMPLETED,0,2023-07-09,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT05948371,COMPLETED,0,2023-07-07,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT05949801,COMPLETED,0,2023-06-02,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT05952089,COMPLETED,0,2023-07-11,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT05953831,WITHDRAWN,1,2023-06-29,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT05962255,COMPLETED,0,2023-06-24,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT05964738,COMPLETED,0,2023-06-28,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT05967156,COMPLETED,0,2023-07-15,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT05967247,COMPLETED,0,2023-07-21,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT05980533,WITHDRAWN,1,2023-07-31,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT05980585,TERMINATED,1,2023-07-26,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT05985395,TERMINATED,1,2023-08-02,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT05986695,COMPLETED,0,2023-06-12,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT05986773,TERMINATED,1,2023-04-27,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT05988502,COMPLETED,0,2023-07-16,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT05988749,TERMINATED,1,2023-08-04,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT05989503,COMPLETED,0,2023-07-14,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT05990296,COMPLETED,0,2023-07-31,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT05991284,COMPLETED,0,2023-08-01,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT05996562,COMPLETED,0,2023-07-25,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06003972,COMPLETED,0,2023-08-15,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06007079,TERMINATED,1,2023-08-18,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06012279,COMPLETED,0,2023-08-10,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06014593,TERMINATED,1,2023-08-11,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06017609,COMPLETED,0,2023-08-24,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06018818,COMPLETED,0,2023-07-17,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06024369,WITHDRAWN,1,2023-08-28,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06024889,COMPLETED,0,2023-08-23,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06026683,COMPLETED,0,2023-08-28,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06029712,COMPLETED,0,2023-09-01,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06036186,COMPLETED,0,2023-08-16,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06036914,COMPLETED,0,2023-09-07,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06038123,COMPLETED,0,2023-09-05,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06039397,COMPLETED,0,2023-09-08,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06054048,COMPLETED,0,2023-07-28,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06060223,COMPLETED,0,2023-09-23,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06062966,COMPLETED,0,2023-09-25,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06065280,COMPLETED,0,2023-09-27,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06068166,COMPLETED,0,2023-09-28,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06068309,COMPLETED,0,2023-09-19,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06068725,COMPLETED,0,2023-09-29,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06074887,COMPLETED,0,2023-10-04,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06088849,COMPLETED,0,2022-05-06,2022,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06090487,COMPLETED,0,2023-10-09,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06103565,COMPLETED,0,2023-10-23,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06111768,COMPLETED,0,2023-10-23,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06115369,COMPLETED,0,2023-10-24,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06121323,COMPLETED,0,2023-09-20,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06139653,COMPLETED,0,2023-08-31,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06142383,TERMINATED,1,2023-11-16,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06142903,COMPLETED,0,2023-11-15,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06149104,COMPLETED,0,2023-11-13,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06167707,COMPLETED,0,2023-12-04,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06176794,WITHDRAWN,1,2023-12-11,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06181968,WITHDRAWN,1,2023-12-13,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06182566,WITHDRAWN,1,2023-12-13,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06187727,COMPLETED,0,2023-12-17,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06195046,WITHDRAWN,1,2023-07-21,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06195930,COMPLETED,0,2023-12-07,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06195982,COMPLETED,0,2023-12-14,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06200636,COMPLETED,0,2024-01-09,2024,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06206512,COMPLETED,0,2024-01-04,2024,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06214325,COMPLETED,0,2024-01-09,2024,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06215586,COMPLETED,0,2023-12-13,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06215911,COMPLETED,0,2023-12-13,2023,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT06237309,TERMINATED,1,2024-01-23,2024,final_test,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
